"Rank","url","name","overallurl","Tuition and Fees","Enrollment","SAT","ACT","Median starting salary of alumni","Selectivity","Acceptance rate","Application deadline","Class sizes(<20,20-49,>=50)__001","Class sizes(<20,20-49,>=50)__002","Class sizes(<20,20-49,>=50)__003","Student-faculty ratio","4-year graduation rate","Total faculty(fulltime,parttime)","Total faculty(fulltime,parttime)____001","Total faculty(fulltime,parttime)____002","Best Business Schools","Best Business Schools__Accounting","Best Business Schools__Entrepreneurship","Best Business Schools__Executive MBA","Best Business Schools__Finance","Best Business Schools__Information Systems","Best Business Schools__International","Best Business Schools__Management","Best Business Schools__Marketing","Best Business Schools__Part-time MBA","Best Business Schools__Production / Operations","Best Business Schools__Supply Chain / Logistics","Best Education Schools","Best Education Schools__Student Counseling and Personnel Services","Best Education Schools__Technical / Vocational","Best Education Schools__Curriculum and Instruction","Best Education Schools__Education Policy","Best Education Schools__Educational Administration and Supervision","Best Education Schools__Educational Psychology","Best Education Schools__Elementary Teacher Education","Best Education Schools__Higher Education Administration","Best Education Schools__Secondary Teacher Education","Best Education Schools__Special Education","Best Business Schools__Nonprofit","Best Engineering Schools","Best Engineering Schools__Biomedical Engineering / Bioengineering","Best Engineering Schools__Aerospace / Aeronautical / Astronautical Engineering","Best Engineering Schools__Biological / Agricultural Engineering","Best Engineering Schools__Chemical Engineering","Best Engineering Schools__Civil Engineering","Best Engineering Schools__Computer Engineering","Best Engineering Schools__Electrical / Electronic / Communications Engineering","Best Engineering Schools__Materials Engineering","Best Engineering Schools__Environmental / Environmental Health Engineering","Best Engineering Schools__Industrial / Manufacturing / Systems Engineering","Best Engineering Schools__Mechanical Engineering","Best Engineering Schools__Nuclear Engineering","Best Engineering Schools__Petroleum Engineering","Best Law Schools","Best Law Schools__Clinical Training","Best Law Schools__Trial Advocacy","Best Law Schools__Dispute Resolution","Best Law Schools__Environmental Law","Best Law Schools__Health Care Law","Best Law Schools__Intellectual Property Law","Best Law Schools__International Law","Best Law Schools__Legal Writing","Best Law Schools__Part-time Law","Best Law Schools__Tax Law","Best Medical Schools: Primary Care","Best Medical Schools: Research","Best Medical Schools: Research__Anesthesiology","Best Medical Schools: Research__Internal Medicine","Best Medical Schools: Research__Pediatrics","Best Medical Schools: Research__Obstetrics and Gynecology","Best Medical Schools: Research__Psychiatry","Best Medical Schools: Research__Radiology","Best Medical Schools: Research__Surgery","Audiology","Best Nursing Schools: Doctor of Nursing Practice","Best Nursing Schools: Master's","Best Nursing Schools: Master's__Clinical Nurse Leader","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Acute Care","Best Nursing Schools: Master's__Nurse Practitioner: Adult / Gerontology, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Family","Best Nursing Schools: Master's__Nurse Practitioner: Pediatric, Primary Care","Best Nursing Schools: Master's__Nurse Practitioner: Psychiatric / Mental Health, Across the Lifespan","Best Nursing Schools: Master's__Nursing Administration","Best Nursing Schools: Master's__Nursing Informatics","Biological Sciences","Biological Sciences__Cell Biology","Biological Sciences__Neuroscience / Neurobiology","Biological Sciences__Genetics / Genomics / Bioinformatics","Biological Sciences__Microbiology","Biological Sciences__Ecology / Evolutionary Biology","Biological Sciences__Biochemistry / Biophysics / Structural Biology","Chemistry","Chemistry__Analytical","Chemistry__Biochemistry","Chemistry__Inorganic","Chemistry__Organic","Chemistry__Physical","Chemistry__Theoretical","Clinical Psychology","Computer Science","Computer Science__Artificial Intelligence","Computer Science__Programming Language","Criminology","Computer Science__Systems","Computer Science__Theory","Earth Sciences","Earth Sciences__Environmental Sciences","Earth Sciences__Geochemistry","Earth Sciences__Geology","Earth Sciences__Paleontology","Earth Sciences__Geophysics and Seismology","Economics","Economics__Development Economics","Economics__Econometrics","Economics__Industrial Organization","Economics__International Economics","Economics__Labor Economics","Economics__Macroeconomics","Economics__Microeconomics","Economics__Public Finance","English","English__18th Through 20th Century British Literature","English__African-American Literature","English__American Literature After 1865","English__Literary Criticism and Theory","English__American Literature Before 1865","English__Gender and Literature","English__Medieval / Renaissance Literature","Best Fine Arts Programs","Best Fine Arts Programs__Glass","Best Fine Arts Programs__Ceramics","Best Fine Arts Programs__Printmaking","Best Fine Arts Programs__Graphic Design","Best Fine Arts Programs__Painting / Drawing","Best Fine Arts Programs__Photography","Best Fine Arts Programs__Sculpture","Best Fine Arts Programs__Time-Based Media / New Media","Health Care Management","History","History__African History","History__Cultural History","History__African-American History","History__Women's History","History__Asian History","History__European History","History__Latin American History","History__Modern U.S. History","Best Library and Information Studies Programs","Best Library and Information Studies Programs__Archives and Preservation","Best Library and Information Studies Programs__Digital Librarianship","Best Library and Information Studies Programs__Health Librarianship","Best Library and Information Studies Programs__Information Systems","Best Library and Information Studies Programs__Law Librarianship","Best Library and Information Studies Programs__School Library Media","Best Library and Information Studies Programs__Services for Children and Youth","History__U.S. Colonial History","Mathematics","Mathematics__Logic","Mathematics__Algebra / Number Theory / Algebraic Geometry","Mathematics__Analysis","Mathematics__Applied Math","Mathematics__Discrete Mathematics and Combinatorics","Mathematics__Geometry","Nursing-Midwifery","Occupational Therapy","Pharmacy","Physical Therapy","Physician Assistant","Mathematics__Topology","Nursing-Anesthesia","Physics","Physics__Atomic / Molecular / Optical","Physics__Condensed Matter","Physics__Cosmology / Relativity / Gravity","Physics__Elementary Particles / Field / String Theory","Physics__Nuclear","Physics__Plasma","Physics__Quantum","Political Science","Political Science__American Politics","Political Science__Comparative Politics","Political Science__International Politics","Political Science__Political Methodology","Political Science__Political Theory","Psychology","Psychology__Industrial and Organizational Psychology","Psychology__Behavioral Neuroscience","Psychology__Cognitive Psychology","Psychology__Developmental Psychology","Psychology__Experimental Psychology","Psychology__Social Psychology","Public Health","Rehabilitation Counseling","Social Work","Best Public Affairs Programs","Best Public Affairs Programs__Environmental Policy and Management","Best Public Affairs Programs__Information and Technology Management","Best Public Affairs Programs__Homeland/National Security and Emergency Management","Best Public Affairs Programs__Health Policy and Management","Best Public Affairs Programs__Public Finance and Budgeting","Best Public Affairs Programs__International Global Policy and Administration","Best Public Affairs Programs__Local Government Management","Best Public Affairs Programs__Nonprofit Management","Best Public Affairs Programs__Public Management and Leadership","Best Public Affairs Programs__Public Policy Analysis","Best Public Affairs Programs__Social Policy","Best Public Affairs Programs__Urban Policy","Sociology","Speech-Language Pathology","Sociology__Historical Sociology","Sociology__Economic Sociology","Sociology__Sex and Gender","Sociology__Social Psychology","Sociology__Social Stratification","Sociology__Sociology of Culture","Statistics","Veterinary Medicine","Sociology__Sociology of Population"
"#157","https://premium.usnews.com/best-colleges/university-of-hawaii-manoa-1610","University of Hawaii--Manoa","https://premium.usnews.com/best-colleges/university-of-hawaii-manoa-1610/overall-rankings","$34,002 (out-of-state), $11,970 (in-state)","12,881","1050-1240","21-26","$47,500","Selective","83%","March 1","52.6%","34.9%","12.5%","10:1","28%","","1,153","251","152","","","","","","","","","","","","64","","","","","","","","","","","","98","","","107","","107","","","","","","","","","101","","","","","","","","","21","","59","41","","","","","","","","","86","87","","","","","","","","","130","","","","","","","145","","","","","","","87","","","","","","","41","","","","","","","","","","","","","","","108","","","","","","","","157","","","","","","","","","","98","","","","","","","","","28","","","","","","","","","127","","","","","","","","","","","","","","71","","","","","","","","96","","","","","","112","","","","","","","","58","59","123","","","","","","","","","","","","","102","224","","","","","","","","",""
"#152","https://premium.usnews.com/best-colleges/st-johns-university-new-york-2823","St. John's University","https://premium.usnews.com/best-colleges/st-johns-university-new-york-2823/overall-rankings","$41,760","16,766","1060-1250","22-29","$50,000","Selective","68%","rolling","31.7%","63.4%","4.9%","17:1","37%","","638","820","101","","","","","","","","","","","","153","","","","","","","","","","","","","","","","","","","","","","","","","","83","","","","","","","","","21","","","","","","","","","","","57","","","","","","","","","","","175","","","","","","","","","","","","","","113","","","","","","","","","","","","","","","","","","","","","","128","","","","","","","","","","","","","","","","","","","","","","","","","","","40","","","","","","","","","","","","","","","","","","70","","113","","","","","","","","","","","","","","","","","167","","","","","","","","","","","","","","","","","","","","","","","","92","","","","","","","","",""
"#147","https://premium.usnews.com/best-colleges/adelphi-university-2666","Adelphi University","https://premium.usnews.com/best-colleges/adelphi-university-2666/overall-rankings","$38,660","5,266","1060-1240","22-27","$49,700","Selective","73%","rolling","48.3%","50%","1.7%","12:1","55%","","335","727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164","","","","","","","","","","","","","","","","","","","","","","","157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","217","","","","","","","","","38","","","","","","","","","","","","","","","120","","","","","","","","",""
"#147","https://premium.usnews.com/best-colleges/university-of-cincinnati-3125","University of Cincinnati","https://premium.usnews.com/best-colleges/university-of-cincinnati-3125/overall-rankings","$26,334 (out-of-state), $11,000 (in-state)","26,608","1120-1340","23-28","$51,500","More selective","76%","March 1","37.1%","46.4%","16.5%","16:1","34%","","2,165","1,422","89","","","","","","","","","97","","","95","","","","","","","","","","","","91","84","36","","83","62","80","96","69","48","","70","","","65","","","","","","","","","","","56","44","","","3","","","","","26","61","45","","","","","","","","","112","","","","","","","106","","","","","","","102","","","","3","","","78","","","","","","","","","","","","","","","108","","","","","","","","55","","","","","","","","","","119","","","","","","","","","","","","","","","","","","108","","","","","","","38","","33","64","","","22","100","","","","","","","","96","","","","","","131","","","","","","","","","105","","","","","","","","","","","","","","75","39","","","","","","","93","",""
"#140","https://premium.usnews.com/best-colleges/washington-state-3800","Washington State University","https://premium.usnews.com/best-colleges/washington-state-3800/overall-rankings","$25,820 (out-of-state), $11,584 (in-state)","25,277","1020-1220","20-26","$53,000","Selective","73%","rolling","35.2%","45%","19.8%","15:1","38%","","1,368","486","","","","","","","","","","","","","","","","","","","","","","","","","75","","","14","61","55","55","59","50","","","70","","","","","","","","","","","","","","","","","","","","","","","","31","27","","","","","","","","","98","","","","","","","88","","","","","","","74","75","","","25","","","68","","","","","","78","","","","","","","","","99","","","","","","","","131","","","","","","","","","52","79","","","","","","","","","","","","","","","","","","101","","","","","","","","","40","","","","","83","","","","","","","","81","","","","","","112","","","","","","","","","","135","","","","","","","","","","","","","42","69","","","","","","","","14",""
"#147","https://premium.usnews.com/best-colleges/kansas-state-university-1928","Kansas State University","https://premium.usnews.com/best-colleges/kansas-state-university-1928/overall-rankings","$25,492 (out-of-state), $10,135 (in-state)","18,488","N/A","22-28","$51,200","Selective","95%","rolling","47.1%","41.3%","11.6%","18:1","33%","","1,092","174","","","","","","","","","","","","","89","","","","","","","","","","","","116","","","16","90","76","80","85","","","54","87","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","","","","","","","88","","","","","","","","102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","114","","","","","","","","","","98","","","","","","","","","","","","","","","","","","94","","","","","","","","","","","","","","91","","","","","","","","","","","","","","112","","","","","","","","","","96","","","","","","","","","","","","","87","53","","","","","","","83","14",""
"#152","https://premium.usnews.com/best-colleges/union-university-3528","Union University","https://premium.usnews.com/best-colleges/union-university-3528/overall-rankings","$32,610","2,153","1070-1320","23-29","$44,800","More selective","60%","rolling","77.7%","22.3%","< 1%","9:1","69%","","223","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#152","https://premium.usnews.com/best-colleges/st-john-fisher-college-2821","St. John Fisher College","https://premium.usnews.com/best-colleges/st-john-fisher-college-2821/overall-rankings","$34,310","2,759","1060-1230","22-26","$43,900","Selective","65%","rolling","41.2%","58.2%","0.6%","12:1","63%","","234","227","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","149","167","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#140","https://premium.usnews.com/best-colleges/suny-albany-2835","University at Albany--SUNY","https://premium.usnews.com/best-colleges/suny-albany-2835/overall-rankings","$24,436 (out-of-state), $9,756 (in-state)","13,508","1000-1190","22-26","$48,400","Selective","54%","March 1","33.1%","50.9%","16%","19:1","56%","","676","509","179","","","","","","","","","","","","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","","","","","","","106","","","","","","","57","111","","","2","","","","","","","","","90","","","","","","","","","91","","","","","","","","147","","","","","","","","","","91","","","","","","","","","22","","","","","","","","","101","","","","","","","","","","","","","","110","","","","","","","","72","","","","","","81","","","","","","","31","","38","23","","5","","","14","","","10","15","34","","","36","","","","","","","","93","",""
"#152","https://premium.usnews.com/best-colleges/university-of-arkansas-1108","University of Arkansas","https://premium.usnews.com/best-colleges/university-of-arkansas-1108/overall-rankings","$25,168 (out-of-state), $9,130 (in-state)","23,044","1110-1280","23-29","$49,600","More selective","66%","Aug. 1","47.7%","34.4%","17.8%","19:1","42%","","1,185","199","65","","","","","","","","","","","19","46","","","","","","","","","","","","111","90","","19","76","107","118","34","","","","","","","88","","","","","","","","","","","","","","","","","","","","","52","74","","","","","","","","","159","","","","","","","122","","","","","","","102","","","","","","","114","","","","","","","","","","","","","","","128","","","","","","","","173","","","","","","","","","","98","","","","","","","","","","","","","","","","","","117","","","","","","","","","","","","","","124","","","","","","","","","","","","","","90","","","","","","","","13","88","135","","","","","","","","","","","","","","120","","","","","","","","",""
"#152","https://premium.usnews.com/best-colleges/university-of-mississippi-2440","University of Mississippi","https://premium.usnews.com/best-colleges/university-of-mississippi-2440/overall-rankings","$23,554 (out-of-state), $8,290 (in-state)","18,737","1070-1290","22-29","$46,100","More selective","84%","rolling","45.1%","39.5%","15.5%","18:1","39%","","1,075","288","95","","","","","","","","","","","","89","","","","","","","","","","","","144","","","","","","","","","","","","","","101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","","","","","","","145","","","","","","","87","","","","","","","","","","","","","","","","","","","","","","67","","","","","","","","180","","","","","","","","","","69","","","","","","","","","","","","","","","","","","127","","","","","","","","","24","","","","","124","","","","","","","","89","","","","","","167","","","","","","","","","88","","","","","","","","","","","","","","","141","","","","","","","","",""
"#157","https://premium.usnews.com/best-colleges/university-of-alabama-birmingham-1052","University of Alabama--Birmingham","https://premium.usnews.com/best-colleges/university-of-alabama-birmingham-1052/overall-rankings","$24,630 (out-of-state), $10,710 (in-state)","13,134","990-1370","21-28","$46,600","More selective","92%","rolling","38.5%","44.3%","17.2%","19:1","32%","","880","95","111","","","","","","","","","","","","112","","","","","","","","","","","","55","","","","","","","","","","","","","","","","","","","","","","","","","37","32","","","","15","","","","","8","8","7","15","","","12","","2","","62","","","","","","","122","","","","","","","74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","127","","","","","","","","25","","20","16","","65","124","","","","","","","","","","","","","","98","","","","","","","19","","","72","","","","","","","","","","","","","96","","","","","","","","89","",""
"#169","https://premium.usnews.com/best-colleges/seattle-pacific-university-3788","Seattle Pacific University","https://premium.usnews.com/best-colleges/seattle-pacific-university-3788/overall-rankings","$42,939","2,911","990-1230","21-27","$47,400","Selective","91%","Feb. 1","52.7%","44.6%","2.6%","13:1","54%","","209","186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#165","https://premium.usnews.com/best-colleges/ucf-3954","University of Central Florida","https://premium.usnews.com/best-colleges/ucf-3954/overall-rankings","$22,467 (out-of-state), $6,368 (in-state)","56,972","1150-1320","24-29","$46,500","More selective","50%","May 1","25.9%","49.6%","24.5%","30:1","40%","","1,572","479","133","","","","","","","","","","","","89","10","","","","","","","","","","","75","","","","","76","53","55","50","76","39","75","","","","","","","","","","","","","","","86","","","","","","","","","101","87","","","","","","","","","190","","","","","","","122","","","","","","","102","82","","","26","","","","","","","","","","","","","","","","","","137","","","","","","","","","","","","","","","","","38","","","","","","","","","","","","","","","","","","","136","","","","","","","","","","101","","","","61","12","","","","","","","","","","","","","112","","","","","","","","","88","44","","","6","","29","","","12","23","34","","","102","53","","","","","","","","",""
"#165","https://premium.usnews.com/best-colleges/edgewood-college-3848","Edgewood College","https://premium.usnews.com/best-colleges/edgewood-college-3848/overall-rankings","$29,500","1,564","1060-1220","21-25","$46,500","Selective","71%","Aug. 15","83.5%","16.5%","< 1%","9:1","38%","","152","132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#177","https://premium.usnews.com/best-colleges/mississippi-state-2423","Mississippi State University","https://premium.usnews.com/best-colleges/mississippi-state-2423/overall-rankings","$23,250 (out-of-state), $8,650 (in-state)","18,312","1060-1300","21-28","$49,300","More selective","73%","rolling","37.1%","47.7%","15.2%","20:1","30%","","922","170","","","","","","","","","","","","","95","","","","","","","","","","","","106","107","51","25","118","63","","87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","","","","","","","154","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","","","","","","","","","","","","","","","","","","144","","","","","","","","","","","","","","146","","","","","","","","","","","","","","181","","","","","","","","24","","96","","","","","","","","","","","","","","","","","","","","","","25",""
"#177","https://premium.usnews.com/best-colleges/florida-institute-of-technology-1469","Florida Institute of Technology","https://premium.usnews.com/best-colleges/florida-institute-of-technology-1469/overall-rankings","$41,850","3,635","1130-1320","24-29","$58,000","More selective","63%","rolling","42.5%","50.4%","7.1%","15:1","43%","","306","220","","","","","","","","","","","","","","","","","","","","","","","","","54","","118","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218","","","","","","","","","","","","","","143","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146","","","","","","","","","","","","","","202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#177","https://premium.usnews.com/best-colleges/suffolk-university-2218","Suffolk University","https://premium.usnews.com/best-colleges/suffolk-university-2218/overall-rankings","$38,566","5,117","1000-1180","21-26","$47,600","Selective","83%","Feb. 15","45.5%","54.5%","< 1%","13:1","45%","","346","339","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144","16","14","18","","","32","","9","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","211","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","","",""
"#171","https://premium.usnews.com/best-colleges/ball-state-university-1786","Ball State University","https://premium.usnews.com/best-colleges/ball-state-university-1786/overall-rankings","$26,468 (out-of-state), $9,896 (in-state)","17,004","1080-1240","20-24","$42,600","Selective","62%","Aug. 10","40.8%","52.9%","6.2%","17:1","48%","","1,022","269","","","","","","","","","","","","","112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","202","","","","","","","","53","","","","","","","","","","","","","","","","120","","","","","","","","",""
"#157","https://premium.usnews.com/best-colleges/umass-lowell-2161","University of Massachusetts--Lowell","https://premium.usnews.com/best-colleges/umass-lowell-2161/overall-rankings","$32,827 (out-of-state), $15,180 (in-state)","14,013","1130-1310","24-29","$56,300","More selective","69%","Feb. 1","50%","43.2%","6.8%","17:1","39%","","616","503","118","","","","","","","","","","","","153","","","","","","","","","","","","122","99","","","138","77","98","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","136","121","","","","","","","","","218","","","","","","","145","","","","","","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","101","","","","124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#169","https://premium.usnews.com/best-colleges/montclair-state-university-2617","Montclair State University","https://premium.usnews.com/best-colleges/montclair-state-university-2617/overall-rankings","$20,578 (out-of-state), $12,970 (in-state)","16,852","990-1150","19-24","$47,300","Less selective","71%","March 1","33.8%","64.4%","1.8%","17:1","42%","","636","1,219","","","","","","","","","","","","","89","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163","","","","","","","","",""
"#177","https://premium.usnews.com/best-colleges/pace-university-2791","Pace University","https://premium.usnews.com/best-colleges/pace-university-2791/overall-rankings","$45,330","9,000","1040-1220","21-27","$54,100","Selective","80%","Feb. 15","50.7%","47.1%","2.2%","14:1","39%","","518","855","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","","","","4","","","","","","","","","","","","","","","","","109","113","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"#157","https://premium.usnews.com/best-colleges/vcu-3735","Virginia Commonwealth University","https://premium.usnews.com/best-colleges/vcu-3735/overall-rankings","$35,138 (out-of-state), $14,490 (in-state)","24,010","1076-1292","21-28","$46,700","Selective","77%","Jan. 16","32.5%","49.2%","18.4%","18:1","40%","","1,234","903","118","","","","","","","","","","","","26","","","","","","","","","","","","132","64","","","90","","99","107","","","","98","24","","","","","","","","","","","","","61","72","","","","","","","","","48","41","","","","","","","","","159","","","","","","","106","","","","","","","57","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","3","9","10","7","7","","1","","3","","","","","","","","","","","","","","","","","","","144","","","","","","","","17","17","20","","","1","124","","","","","","","","","","","","","","60","","","","","","","","4","30","44","","","","","","","","","","","","","","","","","","","","","93","",""
"#171","https://premium.usnews.com/best-colleges/university-of-louisville-1999","University of Louisville","https://premium.usnews.com/best-colleges/university-of-louisville-1999/overall-rankings","$26,286 (out-of-state), $11,264 (in-state)","15,547","960-1205","22-29","$47,100","Selective","76%","Aug. 1","38.2%","52.8%","9%","15:1","31%","","936","400","85","","","","","","","","","101","","","78","","","","","","","","","","","","111","96","","","121","107","118","63","","","126","","","","113","","","","","","","","","","","93","78","","","","","","","","38","","105","","","","","","","","","140","","","","","","","145","","","","","","","87","","","","30","","","","","","","","","","","","","","","","","","124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136","","","","","","","","","","","","","","139","","","","","","","","","","","","","","98","","","","","","","39","","38","77","","","","","","","","","","","","","","92","","","","","","","","",""
"#165","https://premium.usnews.com/best-colleges/umbc-2105","University of Maryland--Baltimore County","https://premium.usnews.com/best-colleges/umbc-2105/overall-rankings","$26,892 (out-of-state), $11,798 (in-state)","11,234","1140-1360","24-29","$57,100","More selective","60%","Feb. 1","34.5%","52.6%","12.9%","18:1","39%","","546","292","","","","","","","","","","","","","","","","","","","","","","","","","111","","","","90","","68","118","","56","","98","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","","","","","","","81","","","","","","","74","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","117","","","","","","","","","","","","","","91","","","","","","","","","","","","","","98","","","","","","","","","","77","","","","","","","","","","","","","","","","","","","","","69","",""
"#171","https://premium.usnews.com/best-colleges/illinois-state-university-1692","Illinois State University","https://premium.usnews.com/best-colleges/illinois-state-university-1692/overall-rankings","$26,014 (out-of-state), $14,490 (in-state)","18,330","N/A","21-26","$47,200","Selective","89%","April 1","33.4%","56%","10.6%","17:1","47%","","878","412","92","","","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65","105","98","","","","","","","","","218","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181","","","","","","","","","128","","","","","","","","","","","","","","","81","","","","","","","","",""
"#165","https://premium.usnews.com/best-colleges/university-of-idaho-1626","University of Idaho","https://premium.usnews.com/best-colleges/university-of-idaho-1626/overall-rankings","$25,500 (out-of-state), $7,864 (in-state)","9,885","1010-1230","20-26","$49,800","Selective","73%","Aug. 1","54.9%","36.8%","8.3%","14:1","30%","","679","119","","","","","","","","","","","","","","","","","","","","","","","","","138","","","","","","","","","","","","","","119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140","","","","","","","154","","","","","","","","","","","","","","103","","","","","","","","","","","","","","","","","","","","","","","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139","","","","","","","","","","","","","","","","","","","","","","53","","","","","","","","","","","","","","","","","","","","","","","","",""
"#171","https://premium.usnews.com/best-colleges/rowan-university-2609","Rowan University","https://premium.usnews.com/best-colleges/rowan-university-2609/overall-rankings","$21,890 (out-of-state), $13,422 (in-state)","15,401","1040-1250","22-27","$48,300","Selective","59%","March 1","31.5%","67.6%","0.8%","17:1","48%","","465","1,128","206","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
